id;id_entidad;estudio_id;convenio;aut_fisica;au_audio;vom;vaut;copago;cod_aut;observaciones;
11;21;122;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881630-ECOGRAFIA ARTICULAR DE CADERA);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'122', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881630-ECOGRAFIA ARTICULAR DE CADERA)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
12;21;123;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881630-ECOGRAFIA ARTICULAR DE HOMBRO- ETC);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'123', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881630-ECOGRAFIA ARTICULAR DE HOMBRO- ETC)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
13;21;124;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881620-ECOGRAFIA ARTICULAR DE RODILLA);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'124', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881620-ECOGRAFIA ARTICULAR DE RODILLA)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
14;21;127;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881305-ECOGRAFIA DE ABDOMEN SUPERIOR: HIGADO-PANCREAS- VIAS BILIARES- RI¥ONES- BAZO Y GRANDES VASOS);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'127', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881305-ECOGRAFIA DE ABDOMEN SUPERIOR: HIGADO-PANCREAS- VIAS BILIARES- RI¥ONES- BAZO Y GRANDES VASOS)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
15;21;128;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881302-ECOGRAFIA DE ABDOMEN TOTAL : HIGADO. PANCREAS. VESICULA. VIAS BILIARES. RI¥ONES. BAZO. GRANDES VASOS. PELVIS Y FLANCOS);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'128', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881302-ECOGRAFIA DE ABDOMEN TOTAL : HIGADO. PANCREAS. VESICULA. VIAS BILIARES. RI¥ONES. BAZO. GRANDES VASOS. PELVIS Y FLANCOS)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
16;21;130;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881601-ECOGRAFIA DE CUELLO);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'130', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881601-ECOGRAFIA DE CUELLO)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
17;21;131;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881306-ECOGRAFIA DE HIGADO. PANCREAS. VIA BILIAR Y VESICULA);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'131', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881306-ECOGRAFIA DE HIGADO. PANCREAS. VIA BILIAR Y VESICULA)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
18;21;132;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881521-ECOGRAFIA DE PENE CON TRANSDUCTOR DE 7 MHZ O MAS);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'132', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881521-ECOGRAFIA DE PENE CON TRANSDUCTOR DE 7 MHZ O MAS)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
19;21;133;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881501-ECOGRAFIA DE PROSTATA TRANSABDOMINAL);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'133', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881501-ECOGRAFIA DE PROSTATA TRANSABDOMINAL)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
20;21;134;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881502-ECOGRAFIA DE PROSTATA TRANSRECTAL);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'134', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881502-ECOGRAFIA DE PROSTATA TRANSRECTAL)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
21;21;135;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881318-ECOGRAFIA DE RECTO);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'135', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881318-ECOGRAFIA DE RECTO)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
22;21;136;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881331-ECOGRAFIA DE RI¥ONES. BAZO. AORTA O ADRENALES);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'136', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881331-ECOGRAFIA DE RI¥ONES. BAZO. AORTA O ADRENALES)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
23;21;137;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881362-ECOGRAFIA DE TEJIDOS BLANDOS DE ABDOMEN CON ANALISIS DOPPLER);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'137', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881362-ECOGRAFIA DE TEJIDOS BLANDOS DE ABDOMEN CON ANALISIS DOPPLER)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
24;21;138;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881602-ECOGRAFIA DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON TRANSDUCTOR DE 7 MHZ O MAS);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'138', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881602-ECOGRAFIA DE TEJIDOS BLANDOS EN LAS EXTREMIDADES INFERIORES CON TRANSDUCTOR DE 7 MHZ O MAS)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
25;21;139;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881601-ECOGRAFIA DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON TRANSDUCTOR DE 7 MHZ O MAS);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'139', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881601-ECOGRAFIA DE TEJIDOS BLANDOS EN LAS EXTREMIDADES SUPERIORES CON TRANSDUCTOR DE 7 MHZ O MAS)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
26;21;140;SI;NO;;3 MESES ORIG O COPIA PERO NO FOTO;;No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono);(881141-ECOGRAFIA DE TIROIDES CON TRANSDUCTOR DE 7 MHZ O MAS);Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ;('null',21,'140', 'SI', 'NO', '', '3 MESES ORIG O COPIA PERO NO FOTO', '', 'No cancelan bono los planes:modular-telecom contrato (1012). VALOR DEL BONO ES DE $ 32400 (plan integral) $ 30800 (plan Bavaria) $ 13400 (colsanitas CERREJON) $21600 (banco de la republica) POR EVENTO SIN IMPORTAR LA CANTIDAD DE EXAMENES (En los planes que requiera cobrar bono)', '(881141-ECOGRAFIA DE TIROIDES CON TRANSDUCTOR DE 7 MHZ O MAS)', 'Si viene en papeleria de colsanitas, Keralty, clinisanitas o pansenu no hay que montarlas a copagos. Los pacientes hospitalizados no cancelan. El medico o instituci¢n deben estar adscritos en ex menes que no requieran autorizaci¢n. Montar a copagos (datos completos del medico remitente) para verificar que este adscrito. Si la orden m‚dica esta abierta nos pueden autorizar el contraste, no es necesario que diga la palabra contrastada. ',''),
